116,"Sophia",406316,0.11863278827316669,14.4302
117,"Logan",405273,92.41276867691654,16.779
118,"Alexis",403938,16.222786665280314,24.1021
119,"Abigail",402634,0.16340820695718694,18.7353
120,"Sean",401304,99.29778920718458,36.3817
121,"Diane",397608,0.241415665680771,66.0931
122,"Douglas",396060,99.6391960814018,57.6314
123,"Isabella",395885,0.11310153201055863,13.2073
124,"Peter",394723,99.66102811338584,49.77
125,"Terry",386960,80.01343808145545,60.666
126,"Catherine",383097,0.2337854381527394,52.4866
127,"Gabriel",379708,98.25681839729477,21.0304
128,"Henry",376954,99.5365482260435,34.2754
129,"Jerry",374658,97.74861340208936,61.5605
130,"Janet",367609,0.2412797292775748,66.2234
131,"Raymond",365047,99.48308026089792,54.8721
132,"Amber",364173,0.25646272513338436,34.9299
133,"Cheryl",364140,0.20582468281430216,63.3348
134,"Carolyn",363118,0.24665150171569572,65.7903
135,"Danielle",362150,0.4956841087946983,35.6523
136,"Bryan",358016,99.53996469431534,37.5835
137,"Elijah",355437,99.64635083010491,14.6576
138,"Brittany",354371,0.29268478515454144,32.4977
139,"Sara",354346,0.27412077461012685,38.6087
140,"Natalie",351856,0.19948757446228002,27.1908
141,"Frank",349421,99.49173060577355,57.7247
142,"Angel",347706,72.2262486123334,23.449
143,"Keith",344897,99.47897488235618,52.1479
144,"Teresa",344330,0.2625501698951587,57.6057
145,"Kayla",340855,0.1640506960437723,26.445
146,"Jacqueline",339916,0.31072382588639547,49.3533
147,"Jamie",336619,23.73838078064518,41.404
148,"Liam",335397,99.84615247005787,9.05432
149,"Betty",334647,0.28676515851031087,74.8847
150,"Jesse",334315,96.79075123760525,37.1424
151,"Mason",331555,99.02218334816246,14.3056
152,"Cameron",331026,90.6064780409998,21.3308
153,"Tiffany",329614,0.34129011510433416,37.6722
154,"Shannon",328142,14.233197822893748,43.8703
155,"Ava",327687,0.09834659293777293,12.6399
156,"Denise",327666,0.3538084512888124,56.9598
157,"Juan",323636,99.2964317937436,32.2732
158,"Kathryn",317121,0.23510395085787444,49.2031
159,"Crystal",316028,0.3483330590960294,40.62
160,"Lucas",315036,99.83589177109917,16.077
161,"Erin",313817,2.795269217410147,37.4904
162,"Shawn",313177,90.34252196042493,42.8935
163,"Julia",313097,0.30521659421840514,36.7031
164,"Shirley",312970,0.6163977378023453,73.4341
165,"Caleb",312852,99.79415186733664,18.8618
166,"Charlotte",310637,0.1274001487266488,29.7192
167,"Alyssa",309913,0.13600139393958952,24.4264
168,"Allison",309532,0.5649399738960754,29.2331
169,"Diana",309464,0.3463763151772097,50.1883
170,"Lori",309452,0.23684836420511096,56.4522
171,"Grace",308694,0.17837372932418513,25.8396
172,"Evelyn",307846,0.25237099069015023,33.6363
173,"Tammy",304374,0.39431751726494385,55.7145
174,"Luke",303887,99.82032795085016,19.0962
175,"Mia",296650,0.1264446317208832,13.2527
176,"Isaac",295157,99.76114406908866,19.4495
177,"Judith",294627,0.22160935691569345,70.2704
178,"Leslie",293899,17.370219020820077,48.77
179,"Robin",293898,12.32046492320465,56.4146
180,"Cody",286474,98.26406584890776,29.2495
181,"Travis",285047,99.38992517023509,36.785
182,"Joyce",282924,0.33101504290904976,70.0391
183,"Tracy",282539,17.82631778267779,52.6019
184,"Bradley",281782,99.34523851771937,40.785
185,"Jackson",280422,99.73325915940976,14.3235
186,"Kathy",278490,0.20232647491830943,63.2193
187,"Evan",277622,98.3884562462629,22.567
188,"Janice",275574,0.23768751769034815,67.9763
189,"Carlos",273638,99.35827626279976,31.9299
190,"Alan",273161,99.6635683717661,47.5457
191,"Courtney",271881,7.385584134235199,33.9613
192,"Randy",271015,98.46576757744036,55.2797
193,"Luis",270757,99.4792378405729,28.3679
194,"Jayden",268978,91.88744060852561,12.4541
195,"Theresa",268675,0.272226667907323,59.4508
196,"Hunter",267389,94.80270317776723,18.3297
197,"Judy",266994,0.24087619946515654,69.8133
198,"Adrian",265848,94.57133399536576,23.6457
199,"Tina",263054,0.30096177971062976,54.1992
200,"Roger",262758,99.5870725153944,61.5624
201,"Brianna",260590,0.164766107678729,22.6684
202,"Ann",260156,0.24208244284198716,63.1547
203,"Vincent",259682,99.60374612025478,38.3005
204,"Dawn",258539,0.32324678288382025,55.2206
205,"Morgan",257563,14.750954135493064,25.2298
206,"Dorothy",257222,0.26704597584965517,71.7799
207,"Jasmine",254492,0.4792056331829684,25.0181
208,"Alex",253027,96.29011923628704,28.5457
209,"Bruce",252790,99.6388306499466,60.9852
210,"Aiden",252698,99.16778130416544,11.4813
211,"Vanessa",251124,0.36809743393701916,35.0248
